City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Musoma,TZ,2022-01-17 02:15:44,-1.5,33.8,66.74,87,100,6.69
296,Ashoknagar,IN,2022-01-17 02:15:45,24.5667,77.7167,46.0,56,0,4.25
297,Ibb,YE,2022-01-17 02:15:45,13.9667,44.1833,58.86,77,1,1.57
298,Fandriana,MG,2022-01-17 02:15:45,-20.2333,47.3833,61.79,95,100,1.99
299,Tagusao,PH,2022-01-17 02:15:46,9.1924,117.8141,80.98,68,100,5.28
300,Vancouver,CA,2022-01-17 02:12:36,49.2497,-123.1193,44.29,94,100,1.99
301,Darhan,MN,2022-01-17 02:15:46,49.4867,105.9228,-4.16,91,98,4.38
302,Dzhebariki-Khaya,RU,2022-01-17 02:15:46,62.2167,135.8,-35.64,98,55,0.87
303,Petropavlovsk-Kamchatskiy,RU,2022-01-17 02:15:46,53.0452,158.6483,23.59,42,75,17.9
304,Minot,US,2022-01-17 02:15:03,48.2325,-101.2963,28.62,74,0,10.36
305,Madaoua,NE,2022-01-17 02:15:47,14.073,5.96,58.23,28,0,12.62
306,Canico,PT,2022-01-17 02:15:47,32.6333,-16.85,65.48,79,75,13.8
307,Dhidhdhoo,MV,2022-01-17 02:15:47,6.8833,73.1,80.29,76,75,7.78
308,Mitu,CO,2022-01-17 02:15:48,1.1983,-70.1733,71.98,97,100,1.5
309,La Ronge,CA,2022-01-17 02:15:19,55.1001,-105.2842,7.05,72,100,9.22
310,Viedma,AR,2022-01-17 02:15:48,-40.8135,-62.9967,58.73,37,13,7.27
311,Araouane,ML,2022-01-17 02:15:48,18.9048,-3.5265,55.49,24,72,11.81
312,Kaitangata,NZ,2022-01-17 02:15:49,-46.2817,169.8464,69.93,74,92,5.68
313,Oktyabrskiy,RU,2022-01-17 02:15:49,54.4815,53.471,2.5,99,63,7.16
314,Omsukchan,RU,2022-01-17 02:15:49,62.5333,155.8,-20.06,86,21,3.2
315,Chokurdakh,RU,2022-01-17 02:15:50,70.6333,147.9167,-42.66,100,77,5.99
316,Flinders,AU,2022-01-17 02:15:50,-34.5833,150.8552,87.06,74,99,4.0
317,Yar-Sale,RU,2022-01-17 02:15:50,66.8333,70.8333,5.76,96,100,9.4
318,Jiuquan,CN,2022-01-17 02:16:50,39.7432,98.5174,24.78,39,5,4.41
319,Sawakin,SD,2022-01-17 02:16:51,19.1059,37.3321,68.65,59,71,10.71
320,Mbaiki,CF,2022-01-17 02:16:51,3.8678,17.9892,69.24,46,100,1.86
321,Da Nang,VN,2022-01-17 02:16:51,16.0678,108.2208,75.18,83,40,2.3
322,Storforshei,NO,2022-01-17 02:16:52,66.4043,14.5233,14.56,92,93,3.27
323,Veinticinco De Mayo,AR,2022-01-17 02:16:52,-35.4323,-60.1727,70.99,78,100,8.01
324,Labytnangi,RU,2022-01-17 02:16:52,66.6572,66.4183,-14.26,99,69,6.29
325,Banepa,NP,2022-01-17 02:16:52,27.6298,85.5214,41.32,100,75,2.3
326,Harper,LR,2022-01-17 02:16:53,4.375,-7.7169,78.22,86,9,5.3
327,Gazanjyk,TM,2022-01-17 02:16:53,39.2446,55.5154,36.37,64,91,10.0
328,Sao Joao Da Barra,BR,2022-01-17 02:16:53,-21.6403,-41.0511,76.01,85,16,12.75
329,Abaetetuba,BR,2022-01-17 02:16:54,-1.7181,-48.8825,77.04,90,100,4.85
330,Shimoda,JP,2022-01-17 02:16:54,34.6667,138.95,53.96,54,92,24.52
331,Roald,NO,2022-01-17 02:16:54,62.5833,6.1333,36.34,64,20,27.63
332,Sai Buri,TH,2022-01-17 02:16:55,6.7013,101.6168,82.81,72,67,8.34
333,Nelson Bay,AU,2022-01-17 02:16:55,-32.7167,152.15,92.28,74,89,3.0
334,Huarmey,PE,2022-01-17 02:16:55,-10.0681,-78.1522,72.19,82,97,7.99
335,Astoria,US,2022-01-17 02:15:15,46.1879,-123.8313,46.85,90,0,8.01
336,Cherskiy,RU,2022-01-17 02:16:56,68.75,161.3,-39.71,100,24,3.85
337,Samarai,PG,2022-01-17 02:16:56,-10.6167,150.6667,84.51,71,92,9.89
338,Torbay,CA,2022-01-17 02:15:18,47.6666,-52.7314,21.58,79,20,16.11
339,Paita,PE,2022-01-17 02:16:56,-5.0892,-81.1144,70.86,87,69,10.63
340,Mehamn,NO,2022-01-17 02:16:57,71.0357,27.8492,23.61,73,100,22.55
341,Balabac,PH,2022-01-17 02:16:57,7.9868,117.0645,82.15,73,100,17.83
342,Salinas,US,2022-01-17 02:15:54,36.6777,-121.6555,64.92,49,100,6.91
343,Pangody,RU,2022-01-17 02:16:57,65.85,74.4859,13.03,94,100,17.63
344,Manono,CD,2022-01-17 02:16:58,-7.3,27.4167,63.95,97,100,0.67
345,Inta,RU,2022-01-17 02:16:58,66.0317,60.1659,-11.29,100,93,3.36
346,Fornosovo,RU,2022-01-17 02:16:58,59.5689,30.5544,33.64,85,100,7.4
347,Pangnirtung,CA,2022-01-17 02:16:58,66.1451,-65.7125,-14.31,67,34,5.61
348,Yarim,YE,2022-01-17 02:16:59,14.298,44.3779,51.73,65,3,2.55
349,Leshukonskoye,RU,2022-01-17 02:16:59,64.8989,45.7622,15.57,94,100,11.23
350,Arbon,CH,2022-01-17 02:16:59,47.5167,9.4333,36.99,89,75,2.3
351,Nouadhibou,MR,2022-01-17 02:17:00,20.931,-17.0347,68.11,63,73,16.2
352,Kearney,US,2022-01-17 02:17:00,40.6995,-99.0815,36.25,68,0,5.99
353,Carlyle,US,2022-01-17 02:15:59,38.6103,-89.3726,30.6,79,100,3.0
354,Kahului,US,2022-01-17 02:16:51,20.8947,-156.47,80.62,73,20,9.22
355,Sibu,MY,2022-01-17 02:16:33,2.3,111.8167,84.51,84,40,5.75
356,Usinsk,RU,2022-01-17 02:17:01,65.9939,57.5281,-11.42,100,100,5.91
357,Gombe,NG,2022-01-17 02:17:01,10.2897,11.1673,64.89,24,58,9.22
358,Gunjur,GM,2022-01-17 02:17:02,13.2019,-16.7339,73.47,83,0,6.91
359,Bousso,TD,2022-01-17 02:17:02,10.4795,16.7117,66.43,25,8,7.0
360,Mufumbwe,ZM,2022-01-17 02:17:02,-13.6833,24.8,61.63,92,100,3.76
361,Saint-Pierre,RE,2022-01-17 02:17:03,-21.3393,55.4781,78.48,86,75,4.61
362,Buenos Aires,AR,2022-01-17 02:17:03,-34.6132,-58.3772,82.13,54,75,8.05
363,Bani Walid,LY,2022-01-17 02:17:03,31.7566,13.9942,51.53,74,93,12.1
364,Drovyanaya,RU,2022-01-17 02:17:04,51.5833,113.0333,-18.62,92,97,2.44
365,Soyo,AO,2022-01-17 02:17:04,-6.1349,12.3689,77.5,76,100,7.65
366,Suntar,RU,2022-01-17 02:18:04,62.1444,117.6319,-40.95,100,80,1.25
367,Kataysk,RU,2022-01-17 02:18:05,56.289,62.5841,8.98,87,96,13.94
368,Gainesville,US,2022-01-17 02:16:21,29.6516,-82.3248,55.85,74,100,20.71
369,Taoudenni,ML,2022-01-17 02:18:05,22.6783,-3.9836,54.59,34,98,14.16
370,Kargopol,RU,2022-01-17 02:18:05,61.5071,38.9456,27.36,91,100,12.01
371,Yulara,AU,2022-01-17 02:18:06,-25.2406,130.9889,80.44,78,75,19.57
372,Namibe,AO,2022-01-17 02:18:06,-15.1961,12.1522,66.9,81,20,3.06
373,Terra Nova,BR,2022-01-17 02:18:06,-12.3667,-40.6667,67.37,87,66,3.2
374,Malindi,KE,2022-01-17 02:18:07,-3.2175,40.1191,76.91,82,73,3.96
375,Pantai Remis,MY,2022-01-17 02:18:07,4.4557,100.6288,82.76,70,22,1.3
376,Ambilobe,MG,2022-01-17 02:18:07,-13.2,49.05,74.86,95,100,1.68
377,Chokwe,MZ,2022-01-17 02:18:08,-24.5333,32.9833,74.37,77,100,2.59
378,Mykhaylivka,UA,2022-01-17 02:18:09,47.2724,35.2224,30.47,82,16,8.12
379,Menongue,AO,2022-01-17 02:18:09,-14.6585,17.691,66.7,40,100,3.85
380,Troitskoye,RU,2022-01-17 02:18:09,52.9821,84.6757,34.47,93,100,7.85
381,Itamaraca,BR,2022-01-17 02:18:10,-7.7478,-34.8256,82.45,77,12,6.89
382,Pangoa,PE,2022-01-17 02:18:10,-12.1167,-73.0,70.59,81,22,2.8
383,Cameta,BR,2022-01-17 02:13:21,-2.2444,-49.4958,76.68,87,100,4.85
384,Fort Wellington,GY,2022-01-17 02:18:11,6.4,-57.6,76.23,89,80,10.51
385,Namatanai,PG,2022-01-17 02:18:11,-3.6667,152.4333,85.24,68,85,4.18
386,Geraldton,AU,2022-01-17 02:18:12,-28.7667,114.6,91.81,29,0,9.22
387,Maneadero,MX,2022-01-17 02:18:12,31.7167,-116.5667,60.19,87,100,1.66
388,Sault Sainte Marie,CA,2022-01-17 02:14:12,46.5168,-84.3333,23.9,79,100,3.44
389,Nome,US,2022-01-17 02:18:12,64.5011,-165.4064,8.67,78,100,0.0
390,Bubaque,GW,2022-01-17 02:18:13,11.2833,-15.8333,78.13,79,56,9.84
391,Chinchani,IN,2022-01-17 02:18:13,19.8667,72.7,70.79,62,3,7.02
392,Emerald,AU,2022-01-17 02:16:52,-23.5333,148.1667,95.34,45,83,7.99
393,Narsaq,GL,2022-01-17 02:18:13,60.9167,-46.05,34.02,89,100,7.31
394,Inhambane,MZ,2022-01-17 02:18:14,-23.865,35.3833,76.26,79,99,10.18
395,Portland,US,2022-01-17 02:15:07,45.5234,-122.6762,44.8,85,75,1.01
396,Havoysund,NO,2022-01-17 02:18:14,70.9963,24.6622,23.88,78,100,24.45
397,Oranjemund,NA,2022-01-17 02:18:14,-28.55,16.4333,66.78,90,0,6.93
398,Pitimbu,BR,2022-01-17 02:18:15,-7.4706,-34.8086,77.59,75,15,8.16
399,Grand Gaube,MU,2022-01-17 02:18:15,-20.0064,57.6608,78.39,86,80,5.14
400,La Chapelle-Sur-Erdre,FR,2022-01-17 02:18:15,47.2958,-1.5531,40.86,97,100,0.0
401,Sterlibashevo,RU,2022-01-17 02:18:16,53.4376,55.2578,7.47,94,84,12.08
402,Mongo,TD,2022-01-17 02:18:16,12.1844,18.693,64.08,25,34,6.8
403,Grand-Santi,GF,2022-01-17 02:18:17,4.25,-54.3833,71.67,99,84,2.59
404,Dudinka,RU,2022-01-17 02:18:17,69.4058,86.1778,13.62,87,99,20.65
405,Clarence Town,AU,2022-01-17 02:18:17,-32.5833,151.7833,92.14,40,98,2.3
406,Lazarev,RU,2022-01-17 02:18:18,52.225,141.5131,9.61,93,100,18.05
407,Buriti Alegre,BR,2022-01-17 02:18:18,-18.14,-49.0403,68.13,87,100,2.37
408,Vestmanna,FO,2022-01-17 02:18:18,62.1564,-7.1664,34.72,93,100,0.0
409,Svetlogorsk,BY,2022-01-17 02:18:19,52.6333,29.7333,29.23,96,100,15.64
410,Moussoro,TD,2022-01-17 02:18:19,13.6408,16.4901,62.06,28,5,10.07
411,Port Blair,IN,2022-01-17 02:18:20,11.6667,92.75,81.14,63,96,12.93
412,Knyaze-Volkonskoye,RU,2022-01-17 02:18:20,48.4642,135.4567,1.74,91,100,4.54
413,Itupiranga,BR,2022-01-17 02:18:05,-5.1347,-49.3267,72.25,97,78,2.73
414,Zhigansk,RU,2022-01-17 02:19:20,66.7697,123.3711,-49.38,100,69,4.97
415,Maraa,BR,2022-01-17 02:19:21,-1.8333,-65.3667,73.13,98,100,2.39
416,Altay,CN,2022-01-17 02:19:21,47.8667,88.1167,27.99,71,100,6.2
417,Korcula,HR,2022-01-17 02:19:21,42.9622,17.1369,28.96,58,4,8.61
418,Otane,NZ,2022-01-17 02:19:21,-39.8833,176.6333,76.39,40,37,11.99
419,Novobirilyussy,RU,2022-01-17 02:19:22,56.9514,90.6661,26.08,96,100,9.19
420,Jutai,BR,2022-01-17 02:19:22,-5.1833,-68.9,73.2,98,100,2.62
421,Kieta,PG,2022-01-17 02:19:23,-6.2167,155.6333,84.33,74,64,3.85
422,Pedernales,DO,2022-01-17 02:19:23,18.0384,-71.744,75.63,79,4,3.33
423,San Luis,AR,2022-01-17 02:19:23,-33.295,-66.3356,70.11,61,1,15.1
424,Kastamonu,TR,2022-01-17 02:19:23,41.5,33.6667,14.47,97,80,2.93
425,Labis,MY,2022-01-17 02:19:24,2.385,103.021,81.03,75,83,6.42
426,Yongan,CN,2022-01-17 02:19:24,39.6957,113.6871,18.3,49,0,4.14
427,Viking,CA,2022-01-17 02:19:24,53.1001,-111.7684,28.53,90,100,5.26
428,Tirumullaivasal,IN,2022-01-17 02:19:25,11.2333,79.8333,75.63,81,90,7.99
429,Esmeralda,CU,2022-01-17 02:19:25,21.8525,-78.1169,74.44,87,78,8.7
430,Wisconsin Rapids,US,2022-01-17 02:19:25,44.3836,-89.8174,22.23,79,100,6.91
431,Virginia Beach,US,2022-01-17 02:19:24,36.8529,-75.978,59.04,95,100,4.0
432,Morondava,MG,2022-01-17 02:19:26,-20.2833,44.2833,78.69,82,49,5.37
433,Stolin,BY,2022-01-17 02:19:26,51.8912,26.846,31.73,82,100,17.16
434,Manaure,CO,2022-01-17 02:19:26,11.7751,-72.4445,77.94,81,6,14.5
435,Hofn,IS,2022-01-17 02:19:27,64.2539,-15.2082,30.79,83,100,3.49
436,Quang Ngai,VN,2022-01-17 02:19:27,15.1167,108.8,73.89,82,86,3.78
437,Atar,MR,2022-01-17 02:19:27,20.5169,-13.0499,65.97,20,99,13.67
438,Olafsvik,IS,2022-01-17 02:19:27,64.8945,-23.7142,43.32,94,100,27.85
439,Matay,EG,2022-01-17 02:19:28,28.419,30.7792,47.53,73,8,6.93
440,Birao,CF,2022-01-17 02:19:28,10.2849,22.7882,68.41,24,14,4.65
441,Westport,US,2022-01-17 02:19:28,41.1415,-73.3579,41.81,90,100,15.99
442,Deer Lake,CA,2022-01-17 02:19:29,49.1667,-57.4316,13.86,79,40,9.22
443,Langsa,ID,2022-01-17 02:19:29,4.4683,97.9683,80.64,78,63,1.9
444,Balgazyn,RU,2022-01-17 02:19:30,51.0,95.2,1.83,94,99,2.37
445,Gari,RU,2022-01-17 02:19:30,59.4307,62.3497,0.12,94,100,8.9
446,Totskoye,RU,2022-01-17 02:19:30,52.5248,52.7623,3.16,100,92,4.63
447,Khao Yoi,TH,2022-01-17 02:19:30,13.2403,99.8243,83.91,49,100,2.26
448,Komsomolskiy,UZ,2022-01-17 02:19:31,40.4272,71.7189,43.52,56,100,6.91
449,Aklavik,CA,2022-01-17 02:19:31,68.2191,-135.0107,-30.17,99,74,6.76
450,Sinnamary,GF,2022-01-17 02:19:31,5.3833,-52.95,77.36,84,100,10.78
451,Batagay,RU,2022-01-17 02:19:32,67.6333,134.6333,-44.1,98,46,2.66
452,Tulle,FR,2022-01-17 02:19:32,45.3333,1.8333,32.54,84,74,3.87
453,Dunedin,NZ,2022-01-17 02:19:32,-45.8742,170.5036,67.8,75,30,7.0
454,Nioro,GM,2022-01-17 02:19:33,13.35,-15.75,75.79,61,87,5.5
455,Takaka,NZ,2022-01-17 02:19:33,-40.85,172.8,73.4,59,6,7.16
456,Ulverstone,AU,2022-01-17 02:16:40,-41.15,146.1667,76.21,54,0,15.55
457,Luganville,VU,2022-01-17 02:20:33,-15.5333,167.1667,83.62,77,52,9.78
458,Dongsheng,CN,2022-01-17 02:20:34,39.8161,109.9776,14.43,26,0,2.42
459,Hochheim,DE,2022-01-17 02:20:34,50.3667,10.45,37.87,98,100,11.74
460,Poum,NC,2022-01-17 02:20:34,-20.2333,164.0167,81.3,70,97,15.64
461,Keti Bandar,PK,2022-01-17 02:20:35,24.1447,67.4497,63.21,42,92,11.59
462,Barsovo,RU,2022-01-17 02:20:35,61.1667,73.1667,23.13,94,100,15.48
463,Markapur,IN,2022-01-17 02:20:35,15.7333,79.2833,70.41,84,100,2.55
464,Evensk,RU,2022-01-17 02:20:35,61.95,159.2333,6.55,64,1,11.1
465,Stawell,AU,2022-01-17 02:20:36,-37.05,142.7667,81.14,26,66,3.2
466,Kaitong,CN,2022-01-17 02:20:36,44.8135,123.15,1.0,84,16,8.55
467,Fare,PF,2022-01-17 02:20:36,-16.7,-151.0167,80.02,78,100,12.82
468,Tchaourou,BJ,2022-01-17 02:20:37,8.8865,2.5975,75.52,15,95,4.97
469,Lubben,DE,2022-01-17 02:20:37,51.95,13.9,43.02,83,100,19.44
470,Palana,RU,2022-01-17 02:20:37,59.1167,159.9667,3.81,82,5,7.94
471,Yorosso,ML,2022-01-17 02:20:37,12.3536,-4.7761,68.0,17,39,7.4
472,Melfort,CA,2022-01-17 02:20:38,52.8667,-104.6177,26.73,86,96,5.75
473,Lima,PE,2022-01-17 02:20:38,-12.0432,-77.0282,71.85,78,20,16.11
474,Faya,SA,2022-01-17 02:20:38,18.3851,42.4509,57.72,83,27,5.41
475,Shitkino,RU,2022-01-17 02:20:39,56.3703,98.3543,6.53,99,100,1.05
476,Lavumisa,SZ,2022-01-17 02:20:39,-27.31,31.892,69.96,97,100,2.21
477,Krasnyy Chikoy,RU,2022-01-17 02:20:39,50.3643,108.7512,-3.86,90,100,1.21
478,La Sarre,CA,2022-01-17 02:20:40,48.8002,-79.1996,13.06,91,100,10.89
479,Itaocara,BR,2022-01-17 02:20:40,-21.6692,-42.0761,71.71,96,100,2.57
480,Fallon,US,2022-01-17 02:18:35,39.4735,-118.7774,37.27,76,75,8.05
481,Dukat,RU,2022-01-17 02:20:40,62.55,155.55,-18.24,81,0,1.9
482,Aldan,RU,2022-01-17 02:20:41,58.6031,125.3894,-29.43,97,65,1.01
483,Nueva Loja,EC,2022-01-17 02:20:15,0.0847,-76.8828,70.93,96,41,1.54
484,Aripuana,BR,2022-01-17 02:20:41,-9.1667,-60.6333,72.09,98,87,0.49
485,Price,US,2022-01-17 02:20:41,39.5994,-110.8107,31.12,80,0,9.22
486,Sarangani,PH,2022-01-17 02:20:42,5.4033,125.4636,80.08,81,100,21.97
487,Meulaboh,ID,2022-01-17 02:20:42,4.1363,96.1285,78.19,84,34,2.46
488,Saint-Augustin,CA,2022-01-17 02:20:42,51.226,-58.6502,-10.37,89,3,4.88
489,Qaqortoq,GL,2022-01-17 02:20:43,60.7167,-46.0333,34.3,86,100,6.11
490,Tazmalt,DZ,2022-01-17 02:20:43,36.3868,4.3989,41.97,86,2,0.22
491,Kostomuksha,RU,2022-01-17 02:20:43,64.571,30.5767,20.66,80,84,15.03
492,San Carlos De Bariloche,AR,2022-01-17 02:17:47,-41.1456,-71.3082,42.55,45,40,2.3
493,Nizhnyaya Tavda,RU,2022-01-17 02:20:44,57.6731,66.1725,10.35,89,100,17.0
494,Tahe,CN,2022-01-17 02:20:44,52.3333,124.7333,-8.79,79,22,4.85
495,Onega,RU,2022-01-17 02:20:44,63.9061,38.1404,28.6,95,100,13.13
496,Marsh Harbour,BS,2022-01-17 02:20:44,26.5412,-77.0636,71.4,87,100,24.92
497,Loa Janan,ID,2022-01-17 02:20:45,-0.583,117.095,84.22,63,90,4.76
498,Old Town,CZ,2022-01-17 02:20:45,50.087,14.4202,39.0,82,75,8.99
499,Kudahuvadhoo,MV,2022-01-17 02:20:45,2.6708,72.8944,81.46,78,100,13.0
500,Cap Malheureux,MU,2022-01-17 02:20:46,-19.9842,57.6142,78.48,87,80,4.85
501,Xichang,CN,2022-01-17 02:20:46,27.8964,102.2634,40.57,88,100,3.38
502,Nizhnevartovsk,RU,2022-01-17 02:20:46,60.9344,76.5531,23.02,93,100,17.9
503,Boulder City,US,2022-01-17 02:20:47,35.9786,-114.8325,54.25,27,0,8.05
504,Fukue,JP,2022-01-17 02:21:47,32.6881,128.8419,48.56,57,75,13.8
505,Liverpool,GB,2022-01-17 02:21:25,53.4106,-2.9779,46.35,82,100,4.0
506,Constitucion,CL,2022-01-17 02:21:47,-35.3333,-72.4167,55.56,89,75,7.78
507,Kirakira,SB,2022-01-17 02:21:48,-10.4544,161.9205,87.37,70,73,8.55
508,Ilorin,NG,2022-01-17 02:21:48,8.5,4.55,75.6,16,63,3.71
509,Dwarka,IN,2022-01-17 02:21:48,22.2394,68.9678,67.17,59,4,12.26
510,Ntungamo,UG,2022-01-17 02:21:49,-0.8833,29.65,63.82,88,100,2.19
511,Bintulu,MY,2022-01-17 02:21:49,3.1667,113.0333,82.81,78,40,2.3
512,Sidi Ali,DZ,2022-01-17 02:21:49,36.0998,0.4206,46.06,78,0,2.91
513,Corinto,GR,2022-01-17 02:21:50,37.9407,22.9573,43.68,82,0,3.15
514,Sibolga,ID,2022-01-17 02:21:50,1.7427,98.7792,79.54,83,14,0.76
515,Fortuna,US,2022-01-17 02:21:50,40.5982,-124.1573,47.66,92,99,1.1
516,Mahibadhoo,MV,2022-01-17 02:21:51,3.7833,72.9667,82.31,70,92,15.59
517,Sao Francisco,BR,2022-01-17 02:21:51,-15.9486,-44.8644,69.84,85,56,3.27
518,Husavik,IS,2022-01-17 02:21:51,66.0449,-17.3389,44.51,93,100,12.06
519,Kaduna,NG,2022-01-17 02:21:52,10.5222,7.4383,63.54,23,61,10.18
520,Ust-Tarka,RU,2022-01-17 02:21:15,55.5672,75.705,17.17,79,94,22.57
521,Sovetskiy,RU,2022-01-17 02:19:13,61.3614,63.5842,1.94,94,100,9.48
522,Algiers,DZ,2022-01-17 02:21:35,36.7525,3.042,33.62,93,20,1.14
523,San Francisco,US,2022-01-17 02:20:17,37.7749,-122.4194,60.67,67,75,1.99
524,Hambantota,LK,2022-01-17 02:21:52,6.1241,81.1185,77.05,82,83,13.87
525,Lavrentiya,RU,2022-01-17 02:21:52,65.5833,-171.0,-15.27,93,11,8.32
526,Ranong,TH,2022-01-17 02:21:53,9.9658,98.6348,84.13,64,41,6.29
527,Roebourne,AU,2022-01-17 02:21:53,-20.7833,117.1333,91.18,37,0,14.58
528,Conceicao Das Alagoas,BR,2022-01-17 02:20:45,-19.9147,-48.3883,71.38,84,100,3.76
529,Akdepe,TM,2022-01-17 02:21:53,42.0551,59.3788,30.2,67,100,6.33
530,Longido,TZ,2022-01-17 02:21:54,-2.7333,36.6833,63.23,92,100,8.48
531,Quthing,LS,2022-01-17 02:21:54,-30.4,27.7003,61.66,86,53,0.6
532,Shambu,ET,2022-01-17 02:21:54,9.5667,37.1,55.31,62,77,0.63
533,Novo Oriente,BR,2022-01-17 02:21:55,-5.5344,-40.7742,73.99,80,58,2.42
534,Muisne,EC,2022-01-17 02:21:55,0.6,-80.0333,75.94,85,100,6.6
535,Ballina,AU,2022-01-17 02:21:55,-28.8667,153.5667,87.98,70,74,11.77
536,Okhotsk,RU,2022-01-17 02:21:56,59.3833,143.3,-6.25,77,1,12.53
537,Limbang,MY,2022-01-17 02:21:56,4.75,115.0,86.31,81,100,0.92
538,Onguday,RU,2022-01-17 02:21:56,50.75,86.15,26.47,91,100,2.98
539,Chicama,PE,2022-01-17 02:21:56,-7.8447,-79.1469,68.54,80,68,5.59
540,Tokur,RU,2022-01-17 02:21:57,53.1333,132.9,-4.27,93,100,4.36
541,Astolfo Dutra,BR,2022-01-17 02:21:57,-21.3153,-42.8622,76.66,96,100,0.94
542,Eyl,SO,2022-01-17 02:21:57,7.9803,49.8164,72.3,76,77,9.46
543,Sao Miguel Do Araguaia,BR,2022-01-17 02:21:58,-13.275,-50.1628,73.54,78,95,3.22
544,Kenora,CA,2022-01-17 02:21:58,49.8167,-94.4337,16.77,79,100,6.91
545,Pacifica,US,2022-01-17 02:21:58,37.6138,-122.4869,61.41,67,75,3.0
546,Truth Or Consequences,US,2022-01-17 02:21:58,33.1284,-107.2528,50.14,24,0,0.0
547,Palaikastron,GR,2022-01-17 02:21:59,35.2,26.25,48.74,57,5,14.09
